"고유번호","시군구코드","도로위계기능구분","작업일시","도로구간일련번호","위도","경도"
"32552","11170","4"," ","887","37.5306233","126.9990472"
"32554","11440","3"," ","1077","37.562406","126.8889312"
"33065","11290","4"," ","1","37.615077","127.0000289"
"33067","11290","4","20120119","1","37.6162789","127.0057027"
"33070","11680","4","20080728","1385","37.5116349","127.0513567"
"33073","11290","4"," ","1","37.6083316","127.0262584"
"33074","11290","4"," ","1","37.6212048","127.0510656"
"33076","11290","4"," ","1","37.5953093","126.9884151"
"33077","11290","4"," ","1","37.6037035","127.0161447"
"33078","11290","4","20121214","1","37.6055416","127.0428271"
"33079","11530","4","20160216143446","0","37.4952884","126.8357868"
"31958","11230"," "," ","0","37.5779783","127.0254972"
"31959","11230","3"," ","2617","37.5778983","127.0252127"
"31960","11305"," "," ","0","37.6385152","127.0312509"
"31962","11305"," "," ","0","37.6394266","127.032242"
"31963","11230","3"," ","2616","37.5778823","127.0253215"
"31964","11440","4","20070927","2560","37.5445612","126.9386042"
"31965","11440","4","20080221","3124","37.5494964","126.9398061"
"31968","11440","4"," ","2726","37.5447349","126.9479002"
"31969","11440","4"," ","2727","37.5446647","126.9480461"
"31971","11440","4","20100624","2619","37.5547629","126.9446085"
"31973","11440","3","20080312","48","37.5517337","126.9200035"
"31975","11170","4"," ","2163","37.5469619","126.9730118"
"31976","11680","4","20080721","475","37.5104325","127.0352007"
"31977","11680","4","20080811","1704","37.518373","127.0614836"
"31980","11680","4","20080725","458","37.5107243","127.0373445"
"31982","11680","4","20080902","1381","37.510802","127.0558778"
"31983","11680"," "," ","0","37.5108492","127.0251837"
"31984","11680","4","20080722","739","37.5106489","127.0254624"
"31886","11680","4"," ","1448","37.4917263","127.0861982"
"31890","11170","4"," ","206","37.5299763","127.0002476"
"31891","11170","3","20120130","2475","37.5357105","126.9596949"
"31893","11170","4"," ","2218","37.5476732","126.9835318"
"32219","11410","4"," ","2994","37.5585472","126.9320048"
"32220","11410","4"," ","404","37.5869881","126.9325684"
"32222","11410","4"," ","3301","37.5598012","126.9339502"
"32227","11410","4"," ","3371","37.5574657","126.9532238"
"32229","11410","4"," ","319","37.5575012","126.9519755"
"32232","11410","4"," ","2788","37.5562232","126.9378199"
"32235","11410","4"," ","1568","37.5808717","126.9102554"
"32240","11410","4"," ","932","37.580421","126.9104251"
"32243","11440"," "," ","0","37.5462063","126.9089222"
"32244","11170","4"," ","1993","37.5480328","126.9836882"
"32246","11710"," "," ","0","37.4936417","127.1588048"
"32247","11440","2"," ","1700","37.5755831","126.8646738"
"32555","11710","3","20070716","1545","37.4997533","127.1031453"
"32557","11170","3","20110607","3082","37.5295907","126.9979886"
"32561","11290","4"," ","1","37.5941472","127.0220706"
"32562","11290","4"," ","1","37.6093765","127.0636671"
"32565","11170","4"," ","2155","37.5387572","126.9602685"
"32569","11560"," "," ","0","37.4934874","126.9021285"
"32576","11560"," "," ","0","37.5032134","126.9201631"
"32979","11680","4","20080903","648","37.4915328","127.0608909"
"32984","11290","4","20130827144254","1","37.6097309","127.0037401"
"32988","11290","4"," ","1","37.6100359","127.0036677"
"32991","11290","4"," ","1","37.5931193","127.002692"
"32993","11290","4"," ","1","37.5788345","127.0198565"
"32995","11290","4"," ","1","37.5993832","127.0310742"
"32999","11350","4","20160411160608","642","37.6360253","127.0776076"
"33003","11290","4"," ","1","37.611488","127.0148209"
"33005","11290","4"," ","1","37.6091676","127.0269237"
"33008","11290","4"," ","1","37.6118313","127.0120844"
"33010","11440","3","20071115","1821","37.5471588","126.9333336"
"33011","11440","3","20071115","1822","37.5471207","126.9336949"
"33012","11290","4"," ","1","37.5863543","127.0216155"
"33013","11440","3","20071115","2918","37.5454183","126.9437201"
"33014","11290","4"," ","1","37.5862762","127.0213543"
"33015","11290","4"," ","1","37.590512","127.0082973"
"33016","11290","4"," ","1","37.5926758","126.9922026"
"33017","11440","4","20081114","2163","37.5631548","126.9108019"
"31894","11710"," ","20071122","0","37.5100711","127.1206234"
"31896","11170","4","20101206","2193","37.5301624","126.9996076"
"31903","11440","4","20090119","417","37.5635801","126.9229586"
